Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
United States,USA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..
United States,USA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..
United States,USA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
United States,USA,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..
United States,USA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..
United States,USA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..
United States,USA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.1240830924674,12.0311371039553,11.9629696075922,11.9190042346014,11.6006451779178
United States,USA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0.330060933231891,2.06939979835525,1.67461718751443,0.816002055424676,0.540861148853196
United States,USA,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,1819337217000,1856986577700,1888083994100,1903490798300,1913786040500
United States,USA,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,115.555794136335,143.99442255608,151.0854942293,138.336379019061,146.861593252964
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,97.2880745755963,98.4665250134029,111.891403183316,119.497390487961,122.875872294896
United States,USA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..
United States,USA,New businesses registered (number),IC.BUS.NREG,..,..,..,..,..
United States,USA,Number of visits or required meetings with tax officials,IC.TAX.METG,..,..,..,..,..
United States,USA,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,5.42000007629395,5.4060001373291,5.21000003814697,5.09700012207031,5.01200008392334
United States,USA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,7.32399988174438,7.07100009918213,6.98799991607666,7.07000017166138,7.06099987030029
United States,USA,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,6.44700002670288,6.30399990081787,6.17000007629395,6.16400003433228,6.12099981307983
United States,USA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,52652000000,55669000000,58882000000,62501000000,66649000000
United States,USA,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,..,..,..,..,..
United States,USA,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,19.7809393545651,19.5716465619356,19.3790713894189,19.2128603143717,19.0282314735596
United States,USA,"Population ages 0-14, total",SP.POP.0014.TO,62110819,61892300,61746087,61680936,61538430
United States,USA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,66.6622959511348,66.5248910716167,66.3536010252639,66.146796271107,65.9402912856634
United States,USA,"Population ages 15-64, total",SP.POP.1564.TO,209315124,210374660,211417519,212357568,213254816
United States,USA,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,13.5567646943001,13.9034623664477,14.2673275853172,14.6403434145212,15.0314772407769
United States,USA,"Population ages 65 and above, total",SP.POP.65UP.TO,42567329,43967545,45458919,47001335,48612690
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,34.3258833638337,34.5708959466166,34.8319553491586,35.0962171847362,35.3548798459019
United States,USA,Population growth (annual %),SP.POP.GROW,0.750914976335014,0.711248386684869,0.752305212009722,0.755812954934385,0.734307439742705
United States,USA,"Population, total",SP.POP.TOTL,313993272,316234505,318622525,321039839,323405935
United States,USA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,1,..,..,1.2
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
United States,USA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..,..,..,..,..
United States,USA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..,..,..,..,..
United States,USA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..
United States,USA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,..,100,100,100,100
United States,USA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,0,0,0,0
United States,USA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2.69803,2.74019,2.75493,2.79385,..
United States,USA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,4015.88708,4117.67409,4231.98928,..,..
United States,USA,Rural population,SP.RUR.TOTL,59285070,59139015,58999333,58843392,58659368
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,18.881,18.701,18.517,18.329,18.138
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,98.3792724609375,98.3137435913086,98.5680313110352,99.2794418334961,..
United States,USA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,97.7043991088867,97.9883422851563,98.4844131469727,99.4006195068359,..
United States,USA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,99.0244903564453,98.6248931884766,98.6479797363281,99.1635894775391,..
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,94.1275329589844,94.7401504516602,95.8849105834961,97.1848373413086,..
United States,USA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.0045599937439,1.00059998035431,1.01013004779816,1.01040005683899,..
United States,USA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,94.3465881347656,94.7693405151367,96.3789596557617,97.6984100341797,..
United States,USA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,93.9187393188477,94.712272644043,95.4122695922852,96.6930999755859,..
United States,USA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..
United States,USA,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..,..,..,..,..
United States,USA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..
United States,USA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..
United States,USA,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,7.67399978637695,7.59000015258789,7.40000009536743,7.3439998626709,7.24499988555908
United States,USA,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,12.539999961853,12.2200002670288,12.0950002670288,12.1459999084473,12.0780000686646
United States,USA,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.298999786377,10.0880002975464,9.9350004196167,9.94200038909912,9.85999965667725
United States,USA,Tax payments (number),IC.TAX.PAYM,..,10.6,10.6,10.6,10.6
United States,USA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.82110155488106,10.5772051755392,11.0016239175437,11.2393750047597,10.8932466552748
United States,USA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,91.8671342422653,91.7469651587996,91.9578891369203,92.1241447373266,92.257875306214
United States,USA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..
United States,USA,Telephone lines (per 100 people),IT.MLT.MAIN.P2,44.2321518177024,42.2242516112453,40.4429981773284,39.0236386141005,37.7211959149307
United States,USA,Time required to enforce a contract (days),IC.LGL.DURS,..,420,420,420,420
United States,USA,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..
United States,USA,Time required to register property (days),IC.PRP.DURS,..,15.2,15.2,15.2,15.2
United States,USA,Time required to start a business (days),IC.REG.DURS,..,6.2,5.6,5.6,5.6
United States,USA,Time to prepare and pay taxes (hours),IC.TAX.DURS,..,175,175,175,175
United States,USA,Time to resolve insolvency (years),IC.ISV.DURS,..,1,1,1,1
United States,USA,"Total employment, total (ages 15+)",SL.EMP.TOTL,145643468,147271767,149938774,152347424,154850111
United States,USA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.98619985580444,4.44999980926514,3.82130002975464,3.14890003204346,2.95880007743835
United States,USA,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.49249982833862,4.19189977645874,3.5560998916626,2.91300010681152,2.85549998283386
United States,USA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.74109983444214,4.32200002670288,3.69059991836548,3.03229999542236,2.90759992599487
United States,USA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,10.128399848938,9.20730018615723,7.92700004577637,6.99650001525879,6.40530014038086
United States,USA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,10.6506996154785,10.0626001358032,8.22309970855713,7.15889978408813,6.52379989624023
United States,USA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,10.4158000946045,9.67959976196289,8.09140014648438,7.08680009841919,6.47130012512207
United States,USA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.89200019836426,7.0770001411438,6.06199979782104,5.17700004577637,4.78900003433228
United States,USA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.22200012207031,7.63700008392334,6.26200008392334,5.36700010299683,4.93900012969971
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.06999969482422,7.38000011444092,6.17000007629395,5.28000020980835,4.86999988555908
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,14.5640001296997,13.8219995498657,12.0719995498657,10.2959995269775,9.25
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,17.5139999389648,16.9249992370605,14.4270000457764,12.6300001144409,11.3299999237061
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,16.1180000305176,15.4530000686646,13.3059997558594,11.5150003433228,10.3369998931885
United States,USA,Urban population,SP.URB.TOTL,254708202,257095490,259623192,262196447,264746567
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,81.119,81.299,81.483,81.671,81.862
United States,USA,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,5.51700007915497,5.49700013548136,5.29500003904104,5.19400012493133,5.09500008076429
United States,USA,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,7.39599987864494,7.13600009679794,7.03899991512299,7.12500017136336,7.11299987137317
United States,USA,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,6.53100002557039,6.38099990040064,6.23700007796288,6.23800003528595,6.1869998127222
United States,USA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,92.3259963989258,92.4100036621094,92.5999984741211,92.6559982299805,92.754997253418
United States,USA,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,87.4599990844727,87.7799987792969,87.9049987792969,87.8539962768555,87.9219970703125
United States,USA,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,89.7009963989258,89.9120025634766,90.0650024414063,90.0579986572266,90.1399993896484
,,,,,,,,
,,,,,,,,
,,,,,,,,
Data from database: Jobs,,,,,,,,
Last Updated: 02/17/2021,,,,,,,,
