TYPE;STATUT;ADRESSE;ARRONDISSEMENT;HORAIRE;ACCES_PMR;RELAIS_BEBE;URL_FICHE_EQUIPEMENT;geo_shape;geo_point_2d;gestionnaire;source;complement_adresse
SANISETTE;;face au 3 RUE DES DOCTEURS DEJERINE;75020;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.412247373913973, 48.85445502611209]]}";48.8544550261,2.41224737391;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;4  AVENUE FRANKLIN D ROOSEVELT;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.310160918160172, 48.87014131314519]]}";48.8701413131,2.31016091816;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 170 AVENUE LEDRU ROLLIN;75011;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.379351478214016, 48.85704278201932]]}";48.857042782,2.37935147821;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE GUSTAVE MESUREUR;75013;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-gustave-mesureur-2525;"{""type"": ""MultiPoint"", ""coordinates"": [[2.362528627050124, 48.83375567823723]]}";48.8337556782,2.36252862705;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE SAINT-LAMBERT;75015;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-saint-lambert-1768;"{""type"": ""MultiPoint"", ""coordinates"": [[2.297406063222037, 48.84277453561846]]}";48.8427745356,2.29740606322;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE JEAN XXIII;75004;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-jean-xxiii-35;"{""type"": ""MultiPoint"", ""coordinates"": [[2.35106433395671, 48.85284931455995]]}";48.8528493146,2.35106433396;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
URINOIR;;40 BOULEVARD AUGUSTE BLANQUI;75013;;Non;Non;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.350974415222593, 48.83003143468849]]}";48.8300314347,2.35097441522;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;185  BOULEVARD LEFEBVRE;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.30336605349608, 48.8282841141784]]}";48.8282841142,2.3033660535;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;4  RUE DU COMMANDANT RENE MOUCHOTTE;75015;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.321410922508021, 48.8399779389822]]}";48.839977939,2.32141092251;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;23  BOULEVARD DE SEBASTOPOL;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.348837230656095, 48.85985523410491]]}";48.8598552341,2.34883723066;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 28 RUE DU GENERAL GUILHEM;75011;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.379051392752819, 48.86230061990073]]}";48.8623006199,2.37905139275;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE SAINT CHARLES;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.277982871077255, 48.83807356302152]]}";48.838073563,2.27798287108;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  RUE RONSARD;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.344346951405808, 48.88511234133796]]}";48.8851123413,2.34434695141;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;79 bis RUE LA FAYETTE;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.346852652338503, 48.87674207808279]]}";48.8767420781,2.34685265234;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;195  BOULEVARD VOLTAIRE;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.387880334234302, 48.853292450305034]]}";48.8532924503,2.38788033423;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;146  BOULEVARD DE L HOPITAL;75013;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356164166273496, 48.83258393040573]]}";48.8325839304,2.35616416627;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE MONTHOLON;75009;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-montholon-2469;"{""type"": ""MultiPoint"", ""coordinates"": [[2.346735643235951, 48.87722013771023]]}";48.8772201377,2.34673564324;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE THOMAS JEFFERSON;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-thomas-jefferson-2606;"{""type"": ""MultiPoint"", ""coordinates"": [[2.29470407503117, 48.86776558683861]]}";48.8677655868,2.29470407503;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
URINOIR;;PLACE HENRI FRENAY;75012;;Non;Non;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.375760816543705, 48.84510802181112]]}";48.8451080218,2.37576081654;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE HENRI HUCHARD;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.334164088675307, 48.898997853477596]]}";48.8989978535,2.33416408868;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE DE CRIMEE;75019;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.379033965091644, 48.88883561898796]]}";48.888835619,2.37903396509;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;44  RUE BERGER;;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.342203221829112, 48.86234030275965]]}";48.8623403028,2.34220322183;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;124  AVENUE DU GENERAL MICHEL BIZOT;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.404662780036119, 48.840456320638104]]}";48.8404563206,2.40466278004;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE FROT-PHALSBOURG;75011;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-frot-phalsbourg-2845;"{""type"": ""MultiPoint"", ""coordinates"": [[2.385394116472173, 48.85582536021133]]}";48.8558253602,2.38539411647;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  RUE MORNAY;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.366123193813519, 48.849474962211744]]}";48.8494749622,2.36612319381;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DU CHANOINE VIOLLET;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-alberto-giacometti-2866;"{""type"": ""MultiPoint"", ""coordinates"": [[2.320531761589162, 48.8313476109017]]}";48.8313476109,2.32053176159;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN ATLANTIQUE;75015;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-atlantique-1775;"{""type"": ""MultiPoint"", ""coordinates"": [[2.319685441900642, 48.83980953472804]]}";48.8398095347,2.3196854419;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA RUE CHARLES HERMITE;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-charles-hermite-2648;"{""type"": ""MultiPoint"", ""coordinates"": [[2.366573419652227, 48.89989642935981]]}";48.8998964294,2.36657341965;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
LAVATORY;;Avenue des Champs-Elysées;75008;;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.317089878279595, 48.867262574141115]]}";48.8672625741,2.31708987828;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;135  RUE DAMREMONT;75018;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.338269683499474, 48.8965489204548]]}";48.8965489205,2.3382696835;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;6  PLACE DE LA PORTE DE BAGNOLET;75020;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.408985779271119, 48.86412097368338]]}";48.8641209737,2.40898577927;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE HENRI CADIOU;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-henri-cadiou-2529;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3425014153332793, 48.83447425994399]]}";48.8344742599,2.34250141533;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE LEON SERPOLLET;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-leon-serpollet-2665;"{""type"": ""MultiPoint"", ""coordinates"": [[2.339101315132648, 48.89225644637532]]}";48.8922564464,2.33910131513;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE RUES BELLEVILLE - TELEGRAPHE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-belleville-telegraphe-2724;"{""type"": ""MultiPoint"", ""coordinates"": [[2.399293408514616, 48.875194891123265]]}";48.8751948911,2.39929340851;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 36 RUE LEIBNIZ;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.334627425552952, 48.896429139789866]]}";48.8964291398,2.33462742555;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;25  AVENUE DE FLANDRE;75019;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.370365988049617, 48.8857730296856]]}";48.8857730297,2.37036598805;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;282  BOULEVARD VOLTAIRE;75011;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.393663208396115, 48.84958044775067]]}";48.8495804478,2.3936632084;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 4 AVENUE CLAUDE VELLEFAUX;75010;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.369583030462242, 48.872315075210196]]}";48.8723150752,2.36958303046;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC MONTSOURIS;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-et-aire-de-jeux-de-la-zac-alesia-montsouris-2867;"{""type"": ""MultiPoint"", ""coordinates"": [[2.336047447095454, 48.82123528431706]]}";48.8212352843,2.3360474471;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DES MISSIONS ETRANGERES;75007;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-des-missions-etrangeres-2463;"{""type"": ""MultiPoint"", ""coordinates"": [[2.324502934107624, 48.85240888634458]]}";48.8524088863,2.32450293411;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN EMILE GALLE;75011;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-emile-galle-2730;"{""type"": ""MultiPoint"", ""coordinates"": [[2.390465302238812, 48.85378509897565]]}";48.853785099,2.39046530224;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE LOUIS MAJORELLE;75011;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-louis-majorelle-2733;"{""type"": ""MultiPoint"", ""coordinates"": [[2.380924006050463, 48.85199247850565]]}";48.8519924785,2.38092400605;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC DE BERCY;75012;Voir fiche équipement;Oui;Oui;https://www.paris.fr/equipements/jardin-georges-duhamel-2559;"{""type"": ""MultiPoint"", ""coordinates"": [[2.382471399395286, 48.83398319424073]]}";48.8339831942,2.3824713994;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;BOULEVARD SUCHET;75016;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.26822808578965, 48.86236196660649]]}";48.8623619666,2.26822808579;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 375 RUE DES PYRENEES;75020;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.389751715108937, 48.87368018535096]]}";48.8736801854,2.38975171511;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;145  BOULEVARD DE MAGENTA;75010;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.350534228884394, 48.88224462938898]]}";48.8822446294,2.35053422888;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;58  AVENUE DE LA REPUBLIQUE;75011;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.376082810937389, 48.86489721503484]]}";48.864897215,2.37608281094;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;117  BOULEVARD MASSENA;75013;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.363982338246426, 48.81958369499793]]}";48.819583695,2.36398233825;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DES CHAMAILLARDS;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-des-chamaillards-2858;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3694295007426422, 48.82536366522392]]}";48.8253636652,2.36942950074;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DE L'HOPITAL SAINTE-PERINE;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-sainte-perine-1806;"{""type"": ""MultiPoint"", ""coordinates"": [[2.268511280811586, 48.84381761455925]]}";48.8438176146,2.26851128081;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;96  BOULEVARD BARBES;75018;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.3497411441355602, 48.89143639044488]]}";48.8914363904,2.34974114414;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;41  BOULEVARD BOURDON;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.368356693963534, 48.8526426890932]]}";48.8526426891,2.36835669396;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE SAINT JACQUES;;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.343987824033075, 48.84781204558067]]}";48.8478120456,2.34398782403;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;26  RUE BUFFON;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.356224683117664, 48.841308049754275]]}";48.8413080498,2.35622468312;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE VIGNON;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.326530446470896, 48.87252784014988]]}";48.8725278401,2.32653044647;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;5  BOULEVARD DE CLICHY;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.339163301036448, 48.882089018714574]]}";48.8820890187,2.33916330104;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;88  RUE DE LYON;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.370285957563933, 48.850846776539186]]}";48.8508467765,2.37028595756;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DE LA RUE DE CHATILLON;75014;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-lionel-assouad-2735;"{""type"": ""MultiPoint"", ""coordinates"": [[2.322543511934719, 48.82795466104957]]}";48.827954661,2.32254351193;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;PARC ANDRE CITROEN;75015;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-andre-citroen-1791;"{""type"": ""MultiPoint"", ""coordinates"": [[2.279059099562375, 48.8403808019196]]}";48.8403808019,2.27905909956;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE DES DEUX NETHES;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-des-deux-nethes-2765;"{""type"": ""MultiPoint"", ""coordinates"": [[2.327515102674248, 48.88565854413966]]}";48.8856585441,2.32751510267;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
URINOIR;;RUE BOSSUET;75010;;Non;Non;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.352345427862447, 48.878782534922934]]}";48.8787825349,2.35234542786;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;364  RUE LECOURBE;75015;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.281691816923769, 48.836240943583995]]}";48.8362409436,2.28169181692;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;3  AVENUE DE LA PORTE D AUBERVILLIERS;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.370126499080757, 48.899198846438914]]}";48.8991988464,2.37012649908;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;BOULEVARD MORTIER;75020;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.4069893470423622, 48.875944318964045]]}";48.875944319,2.40698934704;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;RUE ORTOLON;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.350590246372097, 48.8431945688025]]}";48.8431945688,2.35059024637;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 50 QUAI DE JEMMAPES;75010;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.36659750721216, 48.87002790121456]]}";48.8700279012,2.36659750721;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 61 BOULEVARD AUGUSTE BLANQUI;75013;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.349425440864941, 48.82948471703286]]}";48.829484717,2.34942544086;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDINS ROSA LUXEMBOURG;75018;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardins-rosa-luxemburg-17580;"{""type"": ""MultiPoint"", ""coordinates"": [[2.363501324901452, 48.88975238967336]]}";48.8897523897,2.3635013249;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;60  BOULEVARD DE LA CHAPELLE;75018;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.355151477096697, 48.884205159907864]]}";48.8842051599,2.3551514771;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;29  RUE ERNESTINE;75018;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.354609715503173, 48.89045444451696]]}";48.8904544445,2.3546097155;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;9  RUE COQUILLIERE;;6 h - 1 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.342472298693266, 48.8635474009773]]}";48.863547401,2.34247229869;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;11  AVENUE TRUDAINE;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.345516263472959, 48.88166539264047]]}";48.8816653926,2.34551626347;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;SQUARE ALESIA RIDER;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.325254307572461, 48.82837430991983]]}";48.8283743099,2.32525430757;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE SUZANNE BUISSON;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-suzanne-buisson-2688;"{""type"": ""MultiPoint"", ""coordinates"": [[2.337110158514507, 48.88837160641975]]}";48.8883716064,2.33711015851;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN DAMIA;75011;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-damia-2734;"{""type"": ""MultiPoint"", ""coordinates"": [[2.394009135967313, 48.8547522453211]]}";48.8547522453,2.39400913597;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;PLACE DE LA PORTE D AUTEUIL;75016;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.257177590169218, 48.84844378816905]]}";48.8484437882,2.25717759017;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;51  BOULEVARD GOUVION SAINT CYR;75017;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.286017525668917, 48.88188419300001]]}";48.881884193,2.28601752567;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;115  RUE SAINT MARTIN;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.351171125654263, 48.86052384157859]]}";48.8605238416,2.35117112565;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;51  BOULEVARD DE COURCELLES;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.304028164576791, 48.879227198587344]]}";48.8792271986,2.30402816458;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;opposé au 168 BOULEVARD DE MAGENTA;;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.349610003378711, 48.883270091603826]]}";48.8832700916,2.34961000338;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;224  AVENUE DE VERSAILLES;75016;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.258619846101936, 48.83839708065923]]}";48.8383970807,2.2586198461;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;SQUARE EMILE COHL;75012;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.409895752461853, 48.84199920626392]]}";48.8419992063,2.40989575246;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;70  BOULEVARD JOURDAN;75014;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.328856513435701, 48.82262985130539]]}";48.8226298513,2.32885651344;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE PIERRE-ADRIEN DALPAYRAT;75015;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-pierre-adrien-dalpayrat-2494;"{""type"": ""MultiPoint"", ""coordinates"": [[2.313031069862712, 48.83776398633028]]}";48.8377639863,2.31303106986;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;SQUARE VAN VOLLENHOVEN;75012;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-van-vollenhoven-2593;"{""type"": ""MultiPoint"", ""coordinates"": [[2.406786549937932, 48.834706801799896]]}";48.8347068018,2.40678654994;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;face au 3 PLACE SAINT PIERRE;75018;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.344662211897329, 48.88449210942008]]}";48.8844921094,2.3446622119;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;101  RUE ALEXANDRE DUMAS;75020;6 h - 22 h;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.400081520777228, 48.855403987768895]]}";48.8554039878,2.40008152078;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  AVENUE MARCEAU;;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.300183446079439, 48.86519333667549]]}";48.8651933367,2.30018344608;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
SANISETTE;;2  AVENUE DE BOUVINES;75011;24 h / 24;Oui;;;"{""type"": ""MultiPoint"", ""coordinates"": [[2.396302106543346, 48.84957781951283]]}";48.8495778195,2.39630210654;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
TOILETTES;;JARDIN GEORGES DUHAMEL;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-georges-duhamel-2559;"{""type"": ""MultiPoint"", ""coordinates"": [[2.377715670547634, 48.831979630954024]]}";48.831979631,2.37771567055;Toilette publique de la Ville de Paris;http://opendata.paris.fr;numero_de_voie nom_de_voie
